Fitts Law Experiment
Subject T: BcaD
FOV: 87.95473
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
14 0 107.7125 (0.6863, 29.3626, -4.9636) (-0.0079, 0.1070, 0.3822, 0.9178) (0.2639, 29.9445, -4.8429) (-0.0600, -0.0315, 0.0234, -0.9974) 19.04447 9.625288 97.69678
15 0 108.5011 (0.5508, 29.5015, -5.0058) (-0.2989, -0.0373, 0.2802, 0.9114) (0.2509, 29.9479, -4.8588) (-0.0391, 0.0277, 0.0090, -0.9988) -23.55649 52.40305 81.84749
0 0 109.3791 (0.7229, 29.4519, -4.9702) (-0.1028, 0.1961, 0.3452, 0.9121) (0.2680, 29.9467, -4.8584) (-0.0475, -0.0239, 0.0252, -0.9983) 28.67393 32.28867 90.19561
1 0 110.2681 (0.5167, 29.4597, -5.0371) (-0.2104, -0.1148, 0.2926, 0.9257) (0.2533, 29.9467, -4.8656) (-0.0457, 0.0355, 0.0062, -0.9983) -33.55873 32.2446 88.51044
2 0 111.5233 (0.6704, 29.5381, -4.9560) (-0.2299, 0.1752, 0.3067, 0.9069) (0.2617, 29.9479, -4.8553) (-0.0421, -0.0091, 0.0173, -0.9989) 17.68193 52.4398 83.29115
3 0 112.2904 (0.5378, 29.3931, -5.0070) (-0.0932, -0.1126, 0.3365, 0.9303) (0.2548, 29.9444, -4.8494) (-0.0625, 0.0240, 0.0080, -0.9977) -27.21234 9.75561 95.73044
4 0 113.0905 (0.6007, 29.5322, -4.9737) (-0.3011, 0.0853, 0.3007, 0.9009) (0.2549, 29.9467, -4.8497) (-0.0489, 0.0139, 0.0098, -0.9987) -2.745637 59.38199 80.41294
5 0 113.8905 (0.6150, 29.3166, -4.9836) (-0.0017, -0.0174, 0.3923, 0.9197) (0.2592, 29.9434, -4.8450) (-0.0701, 0.0089, 0.0126, -0.9974) -3.331528 -1.053106 99.93894
6 0 114.6906 (0.5648, 29.4928, -5.0166) (-0.2957, -0.0307, 0.2776, 0.9135) (0.2573, 29.9468, -4.8579) (-0.0484, 0.0195, 0.0110, -0.9986) -22.0365 52.32524 82.31927
7 0 116.0017 (0.6955, 29.3626, -4.9644) (-0.0027, 0.1117, 0.3719, 0.9215) (0.2617, 29.9451, -4.8534) (-0.0589, 0.0000, 0.0153, -0.9981) 20.38257 8.79924 97.50449
8 0 116.8354 (0.5358, 29.4516, -5.0241) (-0.2098, -0.1174, 0.2952, 0.9247) (0.2545, 29.9463, -4.8610) (-0.0517, 0.0363, 0.0070, -0.9980) -34.08867 31.86386 88.44579
9 0 118.0467 (0.7319, 29.4668, -4.9635) (-0.1102, 0.1928, 0.3339, 0.9161) (0.2661, 29.9467, -4.8579) (-0.0487, -0.0229, 0.0162, -0.9984) 27.97038 33.07183 90.13275
10 0 119.5242 (0.5535, 29.4072, -5.0100) (-0.0910, -0.1131, 0.3236, 0.9350) (0.2528, 29.9447, -4.8531) (-0.0612, 0.0144, 0.0041, -0.9980) -27.04151 9.688263 95.78567
11 0 120.7911 (0.6757, 29.5339, -4.9633) (-0.2307, 0.1753, 0.2986, 0.9093) (0.2600, 29.9468, -4.8557) (-0.0487, -0.0178, 0.0136, -0.9986) 18.1053 52.42183 83.21148
12 0 121.6798 (0.6136, 29.3457, -5.0013) (-0.0056, -0.0159, 0.3691, 0.9293) (0.2585, 29.9442, -4.8567) (-0.0624, -0.0052, 0.0087, -0.9980) -3.364128 -0.1401272 99.9433
13 0 122.5578 (0.6153, 29.5421, -4.9979) (-0.3103, 0.0778, 0.2706, 0.9080) (0.2586, 29.9481, -4.8554) (-0.0387, -0.0058, 0.0128, -0.9992) -2.668936 60.55412 79.53663
14 0 123.3912 (0.6817, 29.3695, -4.9756) (-0.0116, 0.1076, 0.3601, 0.9266) (0.2622, 29.9451, -4.8502) (-0.0566, -0.0212, 0.0172, -0.9980) 19.10095 9.894757 97.65883
15 0 124.18 (0.5644, 29.5226, -5.0396) (-0.2994, -0.0461, 0.2411, 0.9220) (0.2539, 29.9476, -4.8630) (-0.0408, 0.0248, 0.0081, -0.9988) -22.9291 52.98146 81.65305
0 0 124.9468 (0.7239, 29.4769, -4.9799) (-0.1119, 0.1889, 0.3196, 0.9218) (0.2704, 29.9463, -4.8574) (-0.0505, -0.0339, 0.0255, -0.9978) 27.66548 32.69434 90.36427
1 0 126.4025 (0.5325, 29.4881, -5.0383) (-0.2079, -0.1277, 0.2448, 0.9384) (0.2551, 29.9460, -4.8585) (-0.0503, 0.0187, 0.0093, -0.9985) -34.14273 32.76369 88.09549
2 0 127.3583 (0.6735, 29.5478, -4.9812) (-0.2378, 0.1667, 0.2758, 0.9163) (0.2636, 29.9477, -4.8586) (-0.0389, -0.0193, 0.0171, -0.9989) 17.44144 52.76796 83.13446
3 0 128.2138 (0.5412, 29.4145, -5.0363) (-0.0830, -0.1135, 0.2973, 0.9444) (0.2535, 29.9461, -4.8623) (-0.0482, 0.0180, 0.0026, -0.9987) -26.37418 8.923629 96.04568
4 0 128.9694 (0.6073, 29.5462, -5.0091) (-0.3070, 0.0731, 0.2609, 0.9123) (0.2585, 29.9473, -4.8614) (-0.0430, 0.0072, 0.0089, -0.9990) -2.682917 59.83684 80.07718
5 0 129.7694 (0.6111, 29.3284, -5.0018) (0.0023, -0.0208, 0.3569, 0.9339) (0.2595, 29.9443, -4.8529) (-0.0619, 0.0056, 0.0082, -0.9980) -3.725669 -1.913381 99.91225
6 0 130.6139 (0.5560, 29.4810, -5.0238) (-0.2931, -0.0458, 0.2486, 0.9221) (0.2547, 29.9459, -4.8556) (-0.0520, 0.0200, 0.0042, -0.9984) -23.02473 51.77058 82.39945
7 0 131.3138 (0.6875, 29.3609, -4.9716) (-0.0124, 0.1123, 0.3310, 0.9368) (0.2636, 29.9444, -4.8468) (-0.0634, -0.0201, 0.0158, -0.9977) 20.21325 9.758395 97.44844
8 0 132.1694 (0.5354, 29.4475, -5.0187) (-0.2059, -0.1230, 0.2701, 0.9325) (0.2522, 29.9453, -4.8501) (-0.0583, 0.0241, 0.0059, -0.9980) -34.05251 31.74841 88.50122
9 0 132.925 (0.7217, 29.4630, -4.9699) (-0.1121, 0.1859, 0.3046, 0.9274) (0.2672, 29.9465, -4.8502) (-0.0439, -0.0612, 0.0217, -0.9969) 27.64826 32.126 90.57314
10 0 133.7141 (0.5399, 29.4030, -5.0363) (-0.0871, -0.1205, 0.2801, 0.9484) (0.2552, 29.9452, -4.8606) (-0.0518, 0.0022, 0.0105, -0.9986) -27.74291 9.765286 95.57703
11 0 134.4364 (0.6705, 29.5465, -4.9909) (-0.2379, 0.1669, 0.2655, 0.9192) (0.2607, 29.9476, -4.8653) (-0.0370, -0.0292, 0.0161, -0.9988) 18.05368 52.60879 83.10463
12 0 135.2029 (0.6020, 29.3571, -5.0193) (0.0014, -0.0168, 0.3216, 0.9467) (0.2600, 29.9441, -4.8594) (-0.0577, -0.0175, 0.0140, -0.9981) -3.088627 -1.348596 99.94319
13 0 136.3028 (0.6084, 29.5558, -5.0239) (-0.3067, 0.0693, 0.2481, 0.9163) (0.2578, 29.9477, -4.8651) (-0.0338, -0.0112, 0.0095, -0.9993) -2.528794 59.64045 80.22856
14 0 137.1366 (0.6811, 29.3865, -4.9733) (-0.0180, 0.1141, 0.3400, 0.9333) (0.2614, 29.9445, -4.8534) (-0.0541, -0.0217, 0.0155, -0.9982) 20.07431 11.11869 97.33138
15 0 138.3924 (0.5610, 29.5011, -5.0012) (-0.3001, -0.0456, 0.2458, 0.9206) (0.2520, 29.9456, -4.8505) (-0.0493, 0.0126, 0.0080, -0.9987) -23.14069 53.0111 81.57408
0 0 139.1924 (0.7222, 29.4485, -4.9396) (-0.1168, 0.1897, 0.3156, 0.9224) (0.2678, 29.9447, -4.8416) (-0.0558, -0.0332, 0.0247, -0.9976) 27.62319 33.51361 90.07662
1 0 140.2481 (0.5171, 29.4559, -4.9925) (-0.2115, -0.1243, 0.2651, 0.9325) (0.2459, 29.9447, -4.8394) (-0.0553, 0.0284, 0.0030, -0.9981) -34.39499 32.8465 87.96643
2 0 141.1482 (0.6614, 29.5319, -4.9340) (-0.2413, 0.1665, 0.2861, 0.9122) (0.2592, 29.9469, -4.8415) (-0.0425, -0.0163, 0.0197, -0.9988) 16.57557 53.55789 82.80582
3 0 142.0815 (0.5371, 29.3939, -5.0130) (-0.0863, -0.1132, 0.3141, 0.9386) (0.2559, 29.9448, -4.8510) (-0.0555, 0.0153, 0.0127, -0.9983) -26.66777 9.086264 95.94931
4 1 142.8704 (0.6027, 29.5331, -4.9904) (-0.3080, 0.0782, 0.2717, 0.9084) (0.2585, 29.9467, -4.8582) (-0.0445, 0.0078, 0.0150, -0.9989) -2.63528 60.09787 79.80251
5 1 143.7038 (0.6150, 29.3287, -4.9906) (-0.0055, -0.0179, 0.3525, 0.9356) (0.2617, 29.9448, -4.8522) (-0.0553, 0.0033, 0.0170, -0.9983) -2.979005 -0.312344 99.93002
6 1 144.5482 (0.5531, 29.4945, -5.0266) (-0.2947, -0.0456, 0.2496, 0.9213) (0.2574, 29.9480, -4.8676) (-0.0343, 0.0196, 0.0124, -0.9991) -23.17298 52.8265 82.21928
7 1 145.3594 (0.6945, 29.3656, -4.9820) (-0.0176, 0.1082, 0.3136, 0.9432) (0.2703, 29.9447, -4.8608) (-0.0565, -0.0228, 0.0236, -0.9979) 19.85987 10.42101 97.59701
8 1 146.6487 (0.5473, 29.4508, -5.0467) (-0.2158, -0.1216, 0.2686, 0.9309) (0.2600, 29.9472, -4.8708) (-0.0370, 0.0070, 0.0100, -0.9992) -33.61929 33.34701 87.72704
9 1 147.371 (0.7288, 29.4634, -4.9936) (-0.1179, 0.1821, 0.3041, 0.9276) (0.2721, 29.9485, -4.8736) (-0.0246, -0.0468, 0.0190, -0.9984) 27.03695 33.26011 90.58399
10 1 148.3153 (0.5392, 29.3928, -5.0484) (-0.0848, -0.1226, 0.2974, 0.9430) (0.2527, 29.9441, -4.8704) (-0.0549, 0.0288, -0.0014, -0.9981) -27.70181 8.700036 95.55555
11 1 149.2264 (0.6900, 29.5501, -4.9855) (-0.2386, 0.1780, 0.2865, 0.9107) (0.2674, 29.9514, -4.8723) (-0.0079, -0.0510, 0.0229, -0.9984) 18.69786 53.06435 82.27988
12 1 150.1153 (0.6117, 29.3453, -4.9993) (0.0033, -0.0201, 0.3418, 0.9396) (0.2619, 29.9432, -4.8541) (-0.0626, -0.0170, 0.0142, -0.9978) -3.448397 -0.8503563 99.91667
13 1 150.8931 (0.6100, 29.5514, -5.0082) (-0.3113, 0.0755, 0.2682, 0.9085) (0.2603, 29.9488, -4.8661) (-0.0276, -0.0090, 0.0126, -0.9995) -2.427948 60.16251 79.477
14 1 151.6264 (0.6960, 29.3621, -4.9813) (-0.0057, 0.1082, 0.3647, 0.9248) (0.2704, 29.9447, -4.8622) (-0.0530, -0.0379, 0.0228, -0.9976) 19.73616 9.061204 97.65043
15 1 152.4264 (0.5332, 29.5325, -5.0137) (-0.2956, -0.0452, 0.2520, 0.9204) (0.2554, 29.9486, -4.8764) (-0.0268, 0.0242, 0.0103, -0.9993) -22.50978 52.28228 82.11029
0 1 153.2817 (0.7191, 29.4667, -4.9488) (-0.1109, 0.1853, 0.3137, 0.9247) (0.2762, 29.9463, -4.8595) (-0.0429, -0.0618, 0.0319, -0.9967) 28.31339 31.53708 90.67759
1 1 154.0819 (0.5068, 29.4696, -5.0077) (-0.2139, -0.1192, 0.2805, 0.9281) (0.2547, 29.9459, -4.8635) (-0.0448, 0.0330, 0.0121, -0.9984) -34.06519 32.76763 88.01165
2 1 154.8932 (0.6716, 29.5534, -4.9571) (-0.2329, 0.1713, 0.2999, 0.9091) (0.2668, 29.9501, -4.8705) (-0.0168, -0.0446, 0.0211, -0.9986) 17.40366 52.83382 83.28408
3 1 155.7265 (0.5313, 29.3934, -5.0125) (-0.0844, -0.1122, 0.3272, 0.9345) (0.2533, 29.9431, -4.8650) (-0.0633, 0.0328, 0.0047, -0.9974) -25.92761 8.630568 96.05679
4 1 156.9599 (0.6019, 29.5534, -4.9933) (-0.3096, 0.0749, 0.2787, 0.9060) (0.2625, 29.9486, -4.8704) (-0.0289, -0.0017, 0.0156, -0.9995) -2.65257 59.80586 79.70755
5 1 157.7824 (0.6082, 29.3300, -4.9929) (0.0048, -0.0197, 0.3625, 0.9318) (0.2634, 29.9443, -4.8626) (-0.0546, -0.0030, 0.0146, -0.9984) -3.350554 -1.49506 99.91813
6 1 158.6268 (0.5562, 29.5081, -5.0252) (-0.2973, -0.0361, 0.2702, 0.9151) (0.2588, 29.9479, -4.8749) (-0.0305, 0.0154, 0.0089, -0.9994) -22.39084 52.04159 82.06445
7 1 159.3936 (0.6997, 29.3792, -4.9833) (-0.0088, 0.1104, 0.3454, 0.9319) (0.2723, 29.9461, -4.8715) (-0.0421, -0.0214, 0.0249, -0.9986) 20.11655 9.978183 97.54826
8 1 160.3381 (0.5208, 29.4712, -5.0419) (-0.2110, -0.1163, 0.2956, 0.9244) (0.2536, 29.9473, -4.8808) (-0.0330, 0.0471, 0.0084, -0.9983) -33.89973 32.6705 88.38914
9 1 161.1156 (0.7450, 29.4748, -4.9624) (-0.1113, 0.1928, 0.3238, 0.9196) (0.2745, 29.9467, -4.8650) (-0.0380, -0.0415, 0.0306, -0.9979) 28.82234 32.21883 90.09115
10 1 162.0824 (0.5447, 29.4125, -5.0181) (-0.0845, -0.1118, 0.3403, 0.9298) (0.2542, 29.9462, -4.8700) (-0.0412, 0.0215, 0.0114, -0.9989) -26.81635 8.870981 96.07428
11 1 163.3046 (0.6857, 29.5470, -4.9660) (-0.2300, 0.1666, 0.3032, 0.9096) (0.2644, 29.9480, -4.8696) (-0.0323, -0.0226, 0.0224, -0.9990) 17.31224 51.9792 83.86995
12 1 164.2272 (0.6169, 29.3386, -4.9797) (-0.0069, -0.0170, 0.3655, 0.9306) (0.2615, 29.9437, -4.8532) (-0.0605, -0.0086, 0.0174, -0.9980) -3.573926 -0.109392 99.93296
13 1 165.1272 (0.6054, 29.5737, -4.9864) (-0.3075, 0.0860, 0.2783, 0.9059) (0.2562, 29.9496, -4.8683) (-0.0220, -0.0001, 0.0104, -0.9997) -1.436401 60.02169 79.61439
14 1 165.9603 (0.6856, 29.4010, -4.9730) (-0.0116, 0.1110, 0.3585, 0.9268) (0.2643, 29.9474, -4.8713) (-0.0339, -0.0112, 0.0164, -0.9992) 20.07864 10.43151 97.508
15 1 167.4051 (0.5808, 29.5272, -5.0351) (-0.2941, -0.0441, 0.2763, 0.9139) (0.2628, 29.9494, -4.8856) (-0.0212, 0.0017, 0.0142, -0.9997) -23.66959 51.54521 82.30685
0 1 168.2383 (0.7389, 29.4718, -4.9879) (-0.1065, 0.1922, 0.3291, 0.9184) (0.2749, 29.9486, -4.8803) (-0.0257, -0.0418, 0.0280, -0.9984) 28.20082 32.01615 90.34565
1 1 168.994 (0.5106, 29.4709, -5.0321) (-0.2148, -0.1234, 0.2779, 0.9281) (0.2548, 29.9481, -4.8753) (-0.0335, 0.0428, 0.0083, -0.9985) -34.74586 32.72565 87.7252
2 1 169.7942 (0.6633, 29.5533, -4.9473) (-0.2319, 0.1763, 0.2980, 0.9090) (0.2582, 29.9487, -4.8619) (-0.0279, -0.0127, 0.0153, -0.9994) 18.01636 53.08583 83.03244
3 1 170.583 (0.5182, 29.3875, -4.9931) (-0.0889, -0.1136, 0.3359, 0.9308) (0.2471, 29.9464, -4.8516) (-0.0430, 0.0224, 0.0052, -0.9988) -26.5232 8.972653 95.83852
4 1 171.7385 (0.5895, 29.5427, -4.9548) (-0.3012, 0.0842, 0.3057, 0.8993) (0.2498, 29.9479, -4.8491) (-0.0370, 0.0170, 0.0080, -0.9991) -2.973583 59.77933 80.44202
5 1 172.5054 (0.6023, 29.3216, -4.9730) (0.0059, -0.0185, 0.3904, 0.9204) (0.2549, 29.9459, -4.8516) (-0.0487, 0.0109, 0.0108, -0.9987) -3.212419 -1.804013 99.92487
6 1 173.3167 (0.5469, 29.4986, -4.9905) (-0.2992, -0.0395, 0.2669, 0.9153) (0.2500, 29.9472, -4.8515) (-0.0415, 0.0188, 0.0069, -0.9989) -22.8088 52.7554 81.78785
7 1 174.128 (0.6863, 29.3750, -4.9495) (-0.0161, 0.1079, 0.3497, 0.9305) (0.2587, 29.9457, -4.8498) (-0.0520, -0.0051, 0.0124, -0.9986) 19.66206 10.30048 97.62122
8 1 175.0282 (0.5157, 29.4681, -5.0157) (-0.2139, -0.1173, 0.2935, 0.9243) (0.2491, 29.9477, -4.8687) (-0.0368, 0.0423, 0.0012, -0.9984) -33.84304 32.31633 88.09755
9 1 175.7281 (0.7224, 29.4897, -4.9555) (-0.1131, 0.1881, 0.3255, 0.9197) (0.2627, 29.9478, -4.8655) (-0.0373, -0.0250, 0.0189, -0.9988) 27.32292 33.03485 90.36716
10 1 176.5948 (0.5507, 29.4242, -5.0066) (-0.0945, -0.1091, 0.3303, 0.9328) (0.2515, 29.9470, -4.8673) (-0.0405, 0.0266, 0.0046, -0.9988) -26.31217 10.21866 95.83397
11 1 177.317 (0.6785, 29.5599, -4.9611) (-0.2332, 0.1750, 0.3011, 0.9079) (0.2578, 29.9496, -4.8705) (-0.0240, -0.0173, 0.0169, -0.9994) 18.35992 52.39423 83.0028
12 1 178.3949 (0.6181, 29.3524, -4.9864) (-0.0046, -0.0221, 0.3701, 0.9287) (0.2573, 29.9462, -4.8666) (-0.0451, -0.0009, 0.0100, -0.9989) -3.958119 -0.7591642 99.89836
13 1 179.4616 (0.6243, 29.5470, -4.9978) (-0.3003, 0.0901, 0.3162, 0.8954) (0.2572, 29.9499, -4.8777) (-0.0184, 0.0014, 0.0092, -0.9998) -2.066124 60.16241 80.34485
14 1 181.3395 (0.6954, 29.3880, -4.9424) (-0.0060, 0.1179, 0.3528, 0.9282) (0.2688, 29.9465, -4.8621) (-0.0429, -0.0166, 0.0273, -0.9986) 21.19166 9.717284 97.21135
15 1 182.4616 (0.5620, 29.5369, -4.9891) (-0.3021, -0.0445, 0.2613, 0.9157) (0.2585, 29.9483, -4.8636) (-0.0307, 0.0238, 0.0155, -0.9991) -23.18506 52.35947 81.35075
0 1 183.3062 (0.7199, 29.4835, -4.9370) (-0.1133, 0.1872, 0.3221, 0.9211) (0.2720, 29.9471, -4.8605) (-0.0369, -0.0342, 0.0302, -0.9983) 27.7862 32.35299 90.42448
1 1 184.2952 (0.5174, 29.4700, -4.9977) (-0.2115, -0.1149, 0.3115, 0.9192) (0.2528, 29.9472, -4.8650) (-0.0374, 0.0381, 0.0108, -0.9985) -33.4137 31.95915 88.4101
2 1 185.1397 (0.6781, 29.5555, -4.9382) (-0.2329, 0.1816, 0.3158, 0.9017) (0.2632, 29.9486, -4.8635) (-0.0294, -0.0067, 0.0242, -0.9993) 18.1877 52.95147 82.55349
3 1 185.9732 (0.5423, 29.3963, -4.9879) (-0.0946, -0.1074, 0.3433, 0.9283) (0.2609, 29.9463, -4.8595) (-0.0455, 0.0096, 0.0217, -0.9987) -25.66189 10.08492 95.90221
4 1 186.8288 (0.5999, 29.5454, -4.9746) (-0.3003, 0.0822, 0.2911, 0.9046) (0.2609, 29.9489, -4.8683) (-0.0256, 0.0065, 0.0197, -0.9995) -2.09833 59.43535 80.61164
5 1 187.6177 (0.6063, 29.3470, -4.9700) (-0.0036, -0.0198, 0.3796, 0.9249) (0.2624, 29.9466, -4.8653) (-0.0431, 0.0018, 0.0194, -0.9989) -4.130166 -0.5860901 99.91915
6 1 188.562 (0.5511, 29.4972, -5.0032) (-0.2959, -0.0396, 0.2731, 0.9145) (0.2583, 29.9486, -4.8709) (-0.0309, 0.0172, 0.0150, -0.9993) -23.08556 51.77594 82.17397
7 1 189.34 (0.6863, 29.3745, -4.9633) (-0.0093, 0.1098, 0.3580, 0.9272) (0.2683, 29.9465, -4.8677) (-0.0438, -0.0150, 0.0242, -0.9986) 19.39869 9.685759 97.57198
-1 1 190.9513 (0.5704, 29.5191, -4.9809) (-0.2473, 0.0537, 0.2239, 0.9412) (0.2536, 29.9480, -4.8736) (-0.0317, 0.0079, 0.0124, -0.9994) -1.747102 48.66432 87.19659
0 1 191.4736 (0.6087, 29.4839, -4.9562) (-0.1348, 0.1019, 0.2545, 0.9522) (0.2552, 29.9481, -4.8741) (-0.0308, 0.0083, 0.0132, -0.9994) 12.55198 30.85777 94.28812
1 1 191.9401 (0.5236, 29.4870, -4.9963) (-0.1916, -0.0704, 0.2568, 0.9446) (0.2539, 29.9481, -4.8738) (-0.0306, 0.0162, 0.0127, -0.9993) -23.13626 32.59386 91.6643
2 1 192.4179 (0.5812, 29.5305, -4.9496) (-0.2176, 0.0941, 0.2571, 0.9368) (0.2498, 29.9482, -4.8676) (-0.0299, 0.0129, 0.0109, -0.9994) 6.440216 45.61047 88.75929
3 1 192.8623 (0.5318, 29.4336, -4.9737) (-0.1017, -0.0544, 0.2657, 0.9571) (0.2507, 29.9471, -4.8567) (-0.0349, 0.0156, 0.0094, -0.9992) -15.81229 16.58055 97.3399
4 1 193.2958 (0.5590, 29.5261, -4.9447) (-0.2571, 0.0485, 0.2482, 0.9327) (0.2487, 29.9470, -4.8525) (-0.0387, 0.0158, 0.0099, -0.9991) -3.719037 50.37233 86.30641
5 1 193.7735 (0.5677, 29.4192, -4.9505) (-0.0671, 0.0000, 0.2898, 0.9547) (0.2490, 29.9469, -4.8517) (-0.0381, 0.0174, 0.0082, -0.9991) -3.89908 12.81891 99.0983
6 1 194.3181 (0.5506, 29.4916, -4.9600) (-0.2467, -0.0228, 0.2420, 0.9381) (0.2486, 29.9476, -4.8580) (-0.0338, 0.0237, 0.0079, -0.9991) -16.15619 45.26233 87.72136
7 1 194.7295 (0.6134, 29.4127, -4.9435) (-0.0702, 0.0559, 0.2912, 0.9524) (0.2538, 29.9469, -4.8536) (-0.0387, 0.0075, 0.0105, -0.9992) 6.561973 16.62927 98.38923
8 1 195.1737 (0.5407, 29.4512, -4.9691) (-0.1855, -0.0587, 0.2726, 0.9423) (0.2528, 29.9471, -4.8576) (-0.0379, 0.0185, 0.0104, -0.9991) -21.16582 31.76179 92.42941
9 1 195.6069 (0.6117, 29.4565, -4.9385) (-0.1327, 0.1004, 0.2882, 0.9430) (0.2532, 29.9471, -4.8583) (-0.0372, 0.0099, 0.0106, -0.9992) 11.28455 30.80832 94.46432
10 1 196.1069 (0.5649, 29.4492, -4.9616) (-0.1046, -0.0536, 0.3054, 0.9450) (0.2548, 29.9474, -4.8599) (-0.0368, 0.0159, 0.0113, -0.9991) -16.51419 16.48994 97.23869
11 1 196.4961 (0.6083, 29.5084, -4.9440) (-0.2074, 0.1044, 0.2679, 0.9351) (0.2547, 29.9476, -4.8623) (-0.0377, 0.0117, 0.0124, -0.9991) 8.412047 44.37254 89.22061
12 1 197.0071 (0.5762, 29.4454, -4.9613) (-0.0680, 0.0077, 0.3066, 0.9494) (0.2522, 29.9476, -4.8640) (-0.0362, 0.0215, 0.0096, -0.9991) -2.704064 13.38231 99.06363
13 1 197.407 (0.5779, 29.5086, -4.9568) (-0.2319, 0.0506, 0.2808, 0.9299) (0.2535, 29.9472, -4.8654) (-0.0381, 0.0136, 0.0098, -0.9991) -3.61374 45.97607 88.73119
14 1 197.8517 (0.5959, 29.4416, -4.9468) (-0.0723, 0.0696, 0.3143, 0.9440) (0.2506, 29.9475, -4.8631) (-0.0355, 0.0247, 0.0075, -0.9990) 8.602059 18.02278 97.98563
15 1 198.2962 (0.5417, 29.4987, -4.9614) (-0.2285, -0.0074, 0.2785, 0.9328) (0.2501, 29.9481, -4.8638) (-0.0354, 0.0238, 0.0085, -0.9991) -14.09394 42.22223 89.54844
0 1 198.774 (0.6043, 29.4661, -4.9393) (-0.1224, 0.1146, 0.2827, 0.9445) (0.2522, 29.9474, -4.8630) (-0.0374, 0.0183, 0.0090, -0.9991) 14.7182 29.59968 94.37814
1 1 199.2297 (0.5245, 29.4719, -4.9815) (-0.1763, -0.0591, 0.2736, 0.9437) (0.2524, 29.9478, -4.8673) (-0.0360, 0.0269, 0.0104, -0.9989) -20.7974 30.04051 93.08609
2 1 199.7073 (0.5895, 29.5127, -4.9592) (-0.2127, 0.0979, 0.2669, 0.9348) (0.2535, 29.9482, -4.8741) (-0.0316, 0.0183, 0.0089, -0.9993) 6.951056 44.99667 89.0339
3 1 200.1962 (0.5474, 29.4366, -5.0092) (-0.1230, -0.0478, 0.3088, 0.9419) (0.2564, 29.9483, -4.8790) (-0.0293, 0.0201, 0.0093, -0.9993) -16.59736 20.21919 96.51794
4 1 200.6186 (0.5763, 29.5214, -4.9879) (-0.2461, 0.0594, 0.2768, 0.9270) (0.2534, 29.9478, -4.8832) (-0.0318, 0.0132, 0.0076, -0.9994) -2.618119 48.91834 87.17879
5 1 201.1072 (0.5889, 29.4144, -4.9883) (-0.0764, 0.0202, 0.3098, 0.9475) (0.2548, 29.9473, -4.8738) (-0.0348, 0.0134, 0.0082, -0.9993) -0.9115145 15.74974 98.75018
6 1 201.5851 (0.5567, 29.4765, -4.9784) (-0.2388, -0.0218, 0.2525, 0.9374) (0.2538, 29.9472, -4.8677) (-0.0359, 0.0134, 0.0096, -0.9992) -16.15584 43.6715 88.4974
7 1 202.0405 (0.6228, 29.4130, -4.9509) (-0.0691, 0.0752, 0.2858, 0.9528) (0.2557, 29.9469, -4.8586) (-0.0378, 0.0092, 0.0084, -0.9992) 10.43868 17.47123 97.91409
8 1 202.4517 (0.5561, 29.4513, -4.9684) (-0.1830, -0.0530, 0.2701, 0.9438) (0.2544, 29.9466, -4.8562) (-0.0401, 0.0145, 0.0093, -0.9990) -19.88373 31.67578 92.7431
9 1 203.2741 (0.6192, 29.4543, -4.9364) (-0.1264, 0.1240, 0.2979, 0.9380) (0.2531, 29.9468, -4.8570) (-0.0382, 0.0183, 0.0089, -0.9991) 15.75101 31.11864 93.73305
10 1 203.7075 (0.5553, 29.4322, -4.9735) (-0.1138, -0.0344, 0.3205, 0.9398) (0.2525, 29.9473, -4.8608) (-0.0354, 0.0207, 0.0075, -0.9991) -13.76075 19.19126 97.17169
11 1 204.1407 (0.6138, 29.5113, -4.9324) (-0.1917, 0.1170, 0.3054, 0.9254) (0.2512, 29.9480, -4.8662) (-0.0328, 0.0155, 0.0059, -0.9993) 9.942666 42.61763 89.91701
12 1 204.6185 (0.5806, 29.4094, -4.9652) (-0.0538, 0.0044, 0.3372, 0.9399) (0.2502, 29.9475, -4.8661) (-0.0333, 0.0246, 0.0031, -0.9991) -2.794711 10.40843 99.41757
13 1 205.1077 (0.5804, 29.5509, -4.9475) (-0.2415, 0.0705, 0.2774, 0.9272) (0.2501, 29.9488, -4.8748) (-0.0282, 0.0207, 0.0033, -0.9994) -0.3017148 48.68287 87.33833
14 1 205.6189 (0.6017, 29.4430, -4.9546) (-0.0572, 0.0716, 0.3151, 0.9446) (0.2494, 29.9477, -4.8760) (-0.0329, 0.0288, 0.0038, -0.9990) 9.921019 15.3208 98.32012
15 1 206.1301 (0.5108, 29.5593, -4.9639) (-0.2506, -0.0075, 0.2642, 0.9313) (0.2473, 29.9487, -4.8841) (-0.0244, 0.0279, 0.0044, -0.9993) -14.64606 46.27385 87.43124
0 1 206.5633 (0.5980, 29.5101, -4.9421) (-0.1391, 0.1147, 0.2760, 0.9441) (0.2508, 29.9476, -4.8786) (-0.0332, 0.0163, 0.0064, -0.9993) 13.97769 32.5958 93.4994
1 1 207.0412 (0.4973, 29.5045, -4.9725) (-0.1872, -0.0483, 0.2884, 0.9378) (0.2483, 29.9479, -4.8791) (-0.0305, 0.0284, 0.0055, -0.9991) -19.85889 32.32743 92.52329
